Entity,Code,Year,Per capita CO₂ emissions (tonnes per capita)
Liechtenstein,LIE,2013,5.227231905
Liechtenstein,LIE,2014,4.339208123
Liechtenstein,LIE,2015,4.247921824
Liechtenstein,LIE,2016,3.938884671
Liechtenstein,LIE,2017,4.252228258
Lithuania,LTU,1800,0
Lithuania,LTU,1801,0
Lithuania,LTU,1802,0
Lithuania,LTU,1803,0
Lithuania,LTU,1804,0
Lithuania,LTU,1805,0
Lithuania,LTU,1806,0
Lithuania,LTU,1807,0
Lithuania,LTU,1808,0
Lithuania,LTU,1809,0
Lithuania,LTU,1810,0
Lithuania,LTU,1811,0
Lithuania,LTU,1812,0
Lithuania,LTU,1813,0
Lithuania,LTU,1814,0
Lithuania,LTU,1815,0
Lithuania,LTU,1816,0
Lithuania,LTU,1817,0
Lithuania,LTU,1818,0
Lithuania,LTU,1819,0
Lithuania,LTU,1820,0
Lithuania,LTU,1821,0
Lithuania,LTU,1822,0
Lithuania,LTU,1823,0
Lithuania,LTU,1824,0
Lithuania,LTU,1825,0
Lithuania,LTU,1826,0
Lithuania,LTU,1827,0
Lithuania,LTU,1828,0
Lithuania,LTU,1829,0
Lithuania,LTU,1830,0
Lithuania,LTU,1831,0
Lithuania,LTU,1832,0
Lithuania,LTU,1833,0
Lithuania,LTU,1834,0
Lithuania,LTU,1835,0
Lithuania,LTU,1836,0
Lithuania,LTU,1837,0
Lithuania,LTU,1838,0
Lithuania,LTU,1839,0
Lithuania,LTU,1840,0
Lithuania,LTU,1841,0
Lithuania,LTU,1842,0
Lithuania,LTU,1843,0
Lithuania,LTU,1844,0
Lithuania,LTU,1845,0
Lithuania,LTU,1846,0
Lithuania,LTU,1847,0
Lithuania,LTU,1848,0
Lithuania,LTU,1849,0
Lithuania,LTU,1850,0
Lithuania,LTU,1851,0
Lithuania,LTU,1852,0
Lithuania,LTU,1853,0
Lithuania,LTU,1854,0
Lithuania,LTU,1855,0
Lithuania,LTU,1856,0
Lithuania,LTU,1857,0
Lithuania,LTU,1858,0
Lithuania,LTU,1859,0
Lithuania,LTU,1860,0
Lithuania,LTU,1861,0
Lithuania,LTU,1862,0
Lithuania,LTU,1863,0
Lithuania,LTU,1864,0
Lithuania,LTU,1865,0
Lithuania,LTU,1866,0
Lithuania,LTU,1867,0
Lithuania,LTU,1868,0
Lithuania,LTU,1869,0
Lithuania,LTU,1870,0
Lithuania,LTU,1871,0
Lithuania,LTU,1872,0
Lithuania,LTU,1873,0
Lithuania,LTU,1874,0
Lithuania,LTU,1875,0
Lithuania,LTU,1876,0
Lithuania,LTU,1877,0
Lithuania,LTU,1878,0
Lithuania,LTU,1879,0
Lithuania,LTU,1880,0
Lithuania,LTU,1881,0
Lithuania,LTU,1882,0
Lithuania,LTU,1883,0
Lithuania,LTU,1884,0
Lithuania,LTU,1885,0
Lithuania,LTU,1886,0
Lithuania,LTU,1887,0
Lithuania,LTU,1888,0
Lithuania,LTU,1889,0
Lithuania,LTU,1890,0
Lithuania,LTU,1891,0
Lithuania,LTU,1892,0
Lithuania,LTU,1893,0
Lithuania,LTU,1894,0
Lithuania,LTU,1895,0
Lithuania,LTU,1896,0
Lithuania,LTU,1897,0
Lithuania,LTU,1898,0
Lithuania,LTU,1899,0
Lithuania,LTU,1900,0
Lithuania,LTU,1901,0
Lithuania,LTU,1902,0
Lithuania,LTU,1903,0
Lithuania,LTU,1904,0
Lithuania,LTU,1905,0
Lithuania,LTU,1906,0
Lithuania,LTU,1907,0
Lithuania,LTU,1908,0
Lithuania,LTU,1909,0
Lithuania,LTU,1910,0
Lithuania,LTU,1911,0
Lithuania,LTU,1912,0
Lithuania,LTU,1913,0
Lithuania,LTU,1914,0
Lithuania,LTU,1915,0
Lithuania,LTU,1916,0
Lithuania,LTU,1917,0
Lithuania,LTU,1918,0
Lithuania,LTU,1919,0
Lithuania,LTU,1920,0
Lithuania,LTU,1921,0
Lithuania,LTU,1922,0
Lithuania,LTU,1923,0
Lithuania,LTU,1924,0
Lithuania,LTU,1925,0
Lithuania,LTU,1926,0
Lithuania,LTU,1927,0
Lithuania,LTU,1928,0
Lithuania,LTU,1929,0
Lithuania,LTU,1930,0
Lithuania,LTU,1931,0
Lithuania,LTU,1932,0
Lithuania,LTU,1933,0
Lithuania,LTU,1934,0
Lithuania,LTU,1935,0
Lithuania,LTU,1936,0
Lithuania,LTU,1937,0
Lithuania,LTU,1938,0
Lithuania,LTU,1939,0
Lithuania,LTU,1940,0
Lithuania,LTU,1941,0
Lithuania,LTU,1942,0
Lithuania,LTU,1943,0
Lithuania,LTU,1944,0
Lithuania,LTU,1945,0
Lithuania,LTU,1946,0
Lithuania,LTU,1947,0
Lithuania,LTU,1948,0
Lithuania,LTU,1949,0
Lithuania,LTU,1950,0
Lithuania,LTU,1951,0
Lithuania,LTU,1952,0
Lithuania,LTU,1953,0
Lithuania,LTU,1954,0
Lithuania,LTU,1955,0
Lithuania,LTU,1956,0
Lithuania,LTU,1957,0
Lithuania,LTU,1958,0
Lithuania,LTU,1959,3.327727911
Lithuania,LTU,1960,3.421984681
Lithuania,LTU,1961,3.482265838
Lithuania,LTU,1962,3.603971208
Lithuania,LTU,1963,3.81054541
Lithuania,LTU,1964,3.996695632
Lithuania,LTU,1965,4.184172115
Lithuania,LTU,1966,4.364679874
Lithuania,LTU,1967,4.511790228
Lithuania,LTU,1968,4.588278569
Lithuania,LTU,1969,4.727869423
Lithuania,LTU,1970,4.920325673
Lithuania,LTU,1971,5.176501665
Lithuania,LTU,1972,5.399916935
Lithuania,LTU,1973,5.581791805
Lithuania,LTU,1974,5.75000193
Lithuania,LTU,1975,6.00160657
Lithuania,LTU,1976,6.186384574
Lithuania,LTU,1977,6.35300391
Lithuania,LTU,1978,6.52643439
Lithuania,LTU,1979,6.535743213
Lithuania,LTU,1980,6.747867749
Lithuania,LTU,1981,6.584621914
Lithuania,LTU,1982,6.665925015
Lithuania,LTU,1983,6.724530938
Lithuania,LTU,1984,6.743983877
Lithuania,LTU,1985,7.214714428
Lithuania,LTU,1986,7.184250148
Lithuania,LTU,1987,7.423945761
Lithuania,LTU,1988,7.570567606
Lithuania,LTU,1989,7.377778188
Lithuania,LTU,1990,9.682596537
Lithuania,LTU,1991,10.24577822
Lithuania,LTU,1992,5.744709194
Lithuania,LTU,1993,4.449390345
Lithuania,LTU,1994,4.315604363
Lithuania,LTU,1995,4.137246748
Lithuania,LTU,1996,4.345152024
Lithuania,LTU,1997,4.209664703
Lithuania,LTU,1998,4.469042427
Lithuania,LTU,1999,3.799048529
Lithuania,LTU,2000,3.366242107
Lithuania,LTU,2001,3.597439286
Lithuania,LTU,2002,3.658424317
Lithuania,LTU,2003,3.687926667
Lithuania,LTU,2004,3.894370057
Lithuania,LTU,2005,4.212997119
Lithuania,LTU,2006,4.359682741
Lithuania,LTU,2007,4.835223667
Lithuania,LTU,2008,4.691009399
Lithuania,LTU,2009,4.04825748
Lithuania,LTU,2010,4.38972359
Lithuania,LTU,2011,4.567266891
Lithuania,LTU,2012,4.653475408
Lithuania,LTU,2013,4.372655527
Lithuania,LTU,2014,4.346839117
Lithuania,LTU,2015,4.482238477
Lithuania,LTU,2016,4.524185212
Lithuania,LTU,2017,4.634082705
Luxembourg,LUX,1800,0
Luxembourg,LUX,1801,0
Luxembourg,LUX,1802,0
Luxembourg,LUX,1803,0
Luxembourg,LUX,1804,0
Luxembourg,LUX,1805,0
Luxembourg,LUX,1806,0
Luxembourg,LUX,1807,0
Luxembourg,LUX,1808,0
Luxembourg,LUX,1809,0
Luxembourg,LUX,1810,0
Luxembourg,LUX,1811,0
Luxembourg,LUX,1812,0
Luxembourg,LUX,1813,0
Luxembourg,LUX,1814,0
Luxembourg,LUX,1815,0
Luxembourg,LUX,1816,0
Luxembourg,LUX,1817,0
Luxembourg,LUX,1818,0
Luxembourg,LUX,1819,0
Luxembourg,LUX,1820,0
Luxembourg,LUX,1821,0
Luxembourg,LUX,1822,0
Luxembourg,LUX,1823,0
Luxembourg,LUX,1824,0
Luxembourg,LUX,1825,0
Luxembourg,LUX,1826,0
Luxembourg,LUX,1827,0
Luxembourg,LUX,1828,0
Luxembourg,LUX,1829,0
Luxembourg,LUX,1830,0
Luxembourg,LUX,1831,0
Luxembourg,LUX,1832,0
Luxembourg,LUX,1833,0
Luxembourg,LUX,1834,0
Luxembourg,LUX,1835,0
Luxembourg,LUX,1836,0
Luxembourg,LUX,1837,0
Luxembourg,LUX,1838,0
Luxembourg,LUX,1839,0
Luxembourg,LUX,1840,0
Luxembourg,LUX,1841,0
Luxembourg,LUX,1842,0
Luxembourg,LUX,1843,0
Luxembourg,LUX,1844,0
Luxembourg,LUX,1845,0
Luxembourg,LUX,1846,0
Luxembourg,LUX,1847,0
Luxembourg,LUX,1848,0
Luxembourg,LUX,1849,0
Luxembourg,LUX,1850,0
Luxembourg,LUX,1851,0
Luxembourg,LUX,1852,0
Luxembourg,LUX,1853,0
Luxembourg,LUX,1854,0
Luxembourg,LUX,1855,0
Luxembourg,LUX,1856,0
Luxembourg,LUX,1857,0
Luxembourg,LUX,1858,0
Luxembourg,LUX,1859,0
Luxembourg,LUX,1860,0
Luxembourg,LUX,1861,0
Luxembourg,LUX,1862,0
Luxembourg,LUX,1863,0
Luxembourg,LUX,1864,0
Luxembourg,LUX,1865,0
Luxembourg,LUX,1866,0
Luxembourg,LUX,1867,0
Luxembourg,LUX,1868,0
Luxembourg,LUX,1869,0
Luxembourg,LUX,1870,0
Luxembourg,LUX,1871,0
Luxembourg,LUX,1872,0
Luxembourg,LUX,1873,0
Luxembourg,LUX,1874,0
Luxembourg,LUX,1875,0
Luxembourg,LUX,1876,0
Luxembourg,LUX,1877,0
Luxembourg,LUX,1878,0
Luxembourg,LUX,1879,0
Luxembourg,LUX,1880,0
Luxembourg,LUX,1881,0
Luxembourg,LUX,1882,0
Luxembourg,LUX,1883,0
Luxembourg,LUX,1884,0
Luxembourg,LUX,1885,0
Luxembourg,LUX,1886,0
Luxembourg,LUX,1887,0
Luxembourg,LUX,1888,0
Luxembourg,LUX,1889,0
Luxembourg,LUX,1890,0
Luxembourg,LUX,1891,0
Luxembourg,LUX,1892,0
Luxembourg,LUX,1893,0
Luxembourg,LUX,1894,0
Luxembourg,LUX,1895,0
Luxembourg,LUX,1896,0
Luxembourg,LUX,1897,0
Luxembourg,LUX,1898,0
Luxembourg,LUX,1899,0
Luxembourg,LUX,1900,0
Luxembourg,LUX,1901,0
Luxembourg,LUX,1902,0
Luxembourg,LUX,1903,0
Luxembourg,LUX,1904,0
Luxembourg,LUX,1905,0
Luxembourg,LUX,1906,0
Luxembourg,LUX,1907,0
Luxembourg,LUX,1908,0
Luxembourg,LUX,1909,0
Luxembourg,LUX,1910,0
Luxembourg,LUX,1911,0
Luxembourg,LUX,1912,0
Luxembourg,LUX,1913,0
Luxembourg,LUX,1914,0
Luxembourg,LUX,1915,0
Luxembourg,LUX,1916,0
Luxembourg,LUX,1917,0
Luxembourg,LUX,1918,0
Luxembourg,LUX,1919,0
Luxembourg,LUX,1920,0
Luxembourg,LUX,1921,0
Luxembourg,LUX,1922,0
Luxembourg,LUX,1923,0
Luxembourg,LUX,1924,0
Luxembourg,LUX,1925,0
Luxembourg,LUX,1926,0
Luxembourg,LUX,1927,0
Luxembourg,LUX,1928,0
Luxembourg,LUX,1929,0
Luxembourg,LUX,1930,0
Luxembourg,LUX,1931,0
Luxembourg,LUX,1932,0
Luxembourg,LUX,1933,0
Luxembourg,LUX,1934,0
Luxembourg,LUX,1935,0
Luxembourg,LUX,1936,0
Luxembourg,LUX,1937,0
Luxembourg,LUX,1938,0
Luxembourg,LUX,1939,0
Luxembourg,LUX,1940,0
Luxembourg,LUX,1941,0
Luxembourg,LUX,1942,0
Luxembourg,LUX,1943,0
Luxembourg,LUX,1944,0
Luxembourg,LUX,1945,0.089441271
Luxembourg,LUX,1946,0.126944531
Luxembourg,LUX,1947,0.151345025
Luxembourg,LUX,1948,0.175424317
Luxembourg,LUX,1949,0.199184561
Luxembourg,LUX,1950,25.06613153
Luxembourg,LUX,1951,30.27600575
Luxembourg,LUX,1952,31.39215215
Luxembourg,LUX,1953,28.70389546
Luxembourg,LUX,1954,28.94242563
Luxembourg,LUX,1955,32.38367168
Luxembourg,LUX,1956,33.78168727
Luxembourg,LUX,1957,35.1243567
Luxembourg,LUX,1958,32.5117306
Luxembourg,LUX,1959,33.37276084
Luxembourg,LUX,1960,36.58042341
Luxembourg,LUX,1961,36.4823158
Luxembourg,LUX,1962,35.98556549
Luxembourg,LUX,1963,35.28983296
Luxembourg,LUX,1964,37.55903774
Luxembourg,LUX,1965,36.93016595
Luxembourg,LUX,1966,34.92686712
Luxembourg,LUX,1967,33.9599407
Luxembourg,LUX,1968,36.50306815
Luxembourg,LUX,1969,39.05073645
Luxembourg,LUX,1970,40.43759018
Luxembourg,LUX,1971,38.55556343
Luxembourg,LUX,1972,39.10380179
Luxembourg,LUX,1973,40.72180451
Luxembourg,LUX,1974,41.08316761
Luxembourg,LUX,1975,33.52839571
Luxembourg,LUX,1976,33.28053906
Luxembourg,LUX,1977,30.53036103
Luxembourg,LUX,1978,32.92244355
Luxembourg,LUX,1979,33.54513489
Luxembourg,LUX,1980,30.44234297
Luxembourg,LUX,1981,26.03232241
Luxembourg,LUX,1982,24.47345192
Luxembourg,LUX,1983,22.92942976
Luxembourg,LUX,1984,24.64993507
Luxembourg,LUX,1985,25.20845387
Luxembourg,LUX,1986,24.75884345
Luxembourg,LUX,1987,23.80938813
Luxembourg,LUX,1988,24.39581546
Luxembourg,LUX,1989,26.14734346
Luxembourg,LUX,1990,30.9385012
Luxembourg,LUX,1991,32.1572744
Luxembourg,LUX,1992,31.12003362
Luxembourg,LUX,1993,31.04919047
Luxembourg,LUX,1994,28.59842513
Luxembourg,LUX,1995,22.34007713
Luxembourg,LUX,1996,22.13889401
Luxembourg,LUX,1997,20.2840218
Luxembourg,LUX,1998,17.93983322
Luxembourg,LUX,1999,18.75996158
Luxembourg,LUX,2000,19.88720545
Luxembourg,LUX,2001,20.82273054
Luxembourg,LUX,2002,22.40627766
Luxembourg,LUX,2003,23.27547829
Luxembourg,LUX,2004,26.08396628
Luxembourg,LUX,2005,26.31562052
Luxembourg,LUX,2006,25.51638912
Luxembourg,LUX,2007,23.737755
Luxembourg,LUX,2008,22.94814492
Luxembourg,LUX,2009,21.33568533
Luxembourg,LUX,2010,21.96206124
Luxembourg,LUX,2011,21.25312259
Luxembourg,LUX,2012,20.26360773
Luxembourg,LUX,2013,18.7863851
Luxembourg,LUX,2014,17.53950332
Luxembourg,LUX,2015,16.33843124
Luxembourg,LUX,2016,15.63699945
Luxembourg,LUX,2017,15.93043014
Macedonia,MKD,1800,0
Macedonia,MKD,1801,0
Macedonia,MKD,1802,0
Macedonia,MKD,1803,0
Macedonia,MKD,1804,0
Macedonia,MKD,1805,0
Macedonia,MKD,1806,0
Macedonia,MKD,1807,0
Macedonia,MKD,1808,0
Macedonia,MKD,1809,0
Macedonia,MKD,1810,0
Macedonia,MKD,1811,0
Macedonia,MKD,1812,0
Macedonia,MKD,1813,0
Macedonia,MKD,1814,0
Macedonia,MKD,1815,0
Macedonia,MKD,1816,0
Macedonia,MKD,1817,0
Macedonia,MKD,1818,0
Macedonia,MKD,1819,0
Macedonia,MKD,1820,0
Macedonia,MKD,1821,0
Macedonia,MKD,1822,0
Macedonia,MKD,1823,0
Macedonia,MKD,1824,0
Macedonia,MKD,1825,0
Macedonia,MKD,1826,0
Macedonia,MKD,1827,0
Macedonia,MKD,1828,0
Macedonia,MKD,1829,0
Macedonia,MKD,1830,0
Macedonia,MKD,1831,0
Macedonia,MKD,1832,0
Macedonia,MKD,1833,0
Macedonia,MKD,1834,0
Macedonia,MKD,1835,0
Macedonia,MKD,1836,0
Macedonia,MKD,1837,0
Macedonia,MKD,1838,0
Macedonia,MKD,1839,0
Macedonia,MKD,1840,0
Macedonia,MKD,1841,0
Macedonia,MKD,1842,0
Macedonia,MKD,1843,0
Macedonia,MKD,1844,0
Macedonia,MKD,1845,0
Macedonia,MKD,1846,0
Macedonia,MKD,1847,0
Macedonia,MKD,1848,0
Macedonia,MKD,1849,0
Macedonia,MKD,1850,0
Macedonia,MKD,1851,0
Macedonia,MKD,1852,0
Macedonia,MKD,1853,0
Macedonia,MKD,1854,0
Macedonia,MKD,1855,0
Macedonia,MKD,1856,0
Macedonia,MKD,1857,0
Macedonia,MKD,1858,0
Macedonia,MKD,1859,0
Macedonia,MKD,1860,0
Macedonia,MKD,1861,0
Macedonia,MKD,1862,0
Macedonia,MKD,1863,0
Macedonia,MKD,1864,0
Macedonia,MKD,1865,0
Macedonia,MKD,1866,0
Macedonia,MKD,1867,0
Macedonia,MKD,1868,0
Macedonia,MKD,1869,0
Macedonia,MKD,1870,0
Macedonia,MKD,1871,0
Macedonia,MKD,1872,0
Macedonia,MKD,1873,0
Macedonia,MKD,1874,0
Macedonia,MKD,1875,0
Macedonia,MKD,1876,0
Macedonia,MKD,1877,0
Macedonia,MKD,1878,0
Macedonia,MKD,1879,0
Macedonia,MKD,1880,0
Macedonia,MKD,1881,0
Macedonia,MKD,1882,0
Macedonia,MKD,1883,0
Macedonia,MKD,1884,0
Macedonia,MKD,1885,0
Macedonia,MKD,1886,0
Macedonia,MKD,1887,0
Macedonia,MKD,1888,0
Macedonia,MKD,1889,0
Macedonia,MKD,1890,0
Macedonia,MKD,1891,0
Macedonia,MKD,1892,0
Macedonia,MKD,1893,0
Macedonia,MKD,1894,0
Macedonia,MKD,1895,0
Macedonia,MKD,1896,0
Macedonia,MKD,1897,0
Macedonia,MKD,1898,0
Macedonia,MKD,1899,0
Macedonia,MKD,1900,0
Macedonia,MKD,1901,0
Macedonia,MKD,1902,0
Macedonia,MKD,1903,0
Macedonia,MKD,1904,0
Macedonia,MKD,1905,0
Macedonia,MKD,1906,0
Macedonia,MKD,1907,0
Macedonia,MKD,1908,0
Macedonia,MKD,1909,0
Macedonia,MKD,1910,0
Macedonia,MKD,1911,0
Macedonia,MKD,1912,0
Macedonia,MKD,1913,0
Macedonia,MKD,1914,0
Macedonia,MKD,1915,0
Macedonia,MKD,1916,0
Macedonia,MKD,1917,0
Macedonia,MKD,1918,0
Macedonia,MKD,1919,0
Macedonia,MKD,1920,0
Macedonia,MKD,1921,0
Macedonia,MKD,1922,0
Macedonia,MKD,1923,0
Macedonia,MKD,1924,0
Macedonia,MKD,1925,0
Macedonia,MKD,1926,0
Macedonia,MKD,1927,0
Macedonia,MKD,1928,0
Macedonia,MKD,1929,0
Macedonia,MKD,1930,0
Macedonia,MKD,1931,0
Macedonia,MKD,1932,0
Macedonia,MKD,1933,0
Macedonia,MKD,1934,0
Macedonia,MKD,1935,0
Macedonia,MKD,1936,0
Macedonia,MKD,1937,0
Macedonia,MKD,1938,0
Macedonia,MKD,1939,0
Macedonia,MKD,1940,0
Macedonia,MKD,1941,0
Macedonia,MKD,1942,0
Macedonia,MKD,1943,0
Macedonia,MKD,1944,0
Macedonia,MKD,1945,0
Macedonia,MKD,1946,0
Macedonia,MKD,1947,0
Macedonia,MKD,1948,0
Macedonia,MKD,1949,0
Macedonia,MKD,1950,0
Macedonia,MKD,1951,0
Macedonia,MKD,1952,0
Macedonia,MKD,1953,0
Macedonia,MKD,1954,0
Macedonia,MKD,1955,0
Macedonia,MKD,1956,0
Macedonia,MKD,1957,0
Macedonia,MKD,1958,0
Macedonia,MKD,1959,2.346528173
Macedonia,MKD,1960,2.530757026
Macedonia,MKD,1961,2.619275703
Macedonia,MKD,1962,2.653599882
Macedonia,MKD,1963,2.913232757
Macedonia,MKD,1964,3.254933617
Macedonia,MKD,1965,3.299998298
Macedonia,MKD,1966,3.218752604
Macedonia,MKD,1967,3.197531987
Macedonia,MKD,1968,3.363751096
Macedonia,MKD,1969,3.434745319
Macedonia,MKD,1970,4.429399826
Macedonia,MKD,1971,4.722432842
Macedonia,MKD,1972,4.387260416
Macedonia,MKD,1973,5.199385351
Macedonia,MKD,1974,5.177050355
Macedonia,MKD,1975,5.346174813
Macedonia,MKD,1976,5.449832341
Macedonia,MKD,1977,5.226770844
Macedonia,MKD,1978,5.758091786
Macedonia,MKD,1979,6.180669221
Macedonia,MKD,1980,6.009764208
Macedonia,MKD,1981,6.48207576
Macedonia,MKD,1982,5.913330133
Macedonia,MKD,1983,6.333094097
Macedonia,MKD,1984,6.649901677
Macedonia,MKD,1985,6.759028803
Macedonia,MKD,1986,7.037593037
Macedonia,MKD,1987,6.976697051
Macedonia,MKD,1988,7.208783265
Macedonia,MKD,1989,7.18807648
Macedonia,MKD,1990,7.184655986
Macedonia,MKD,1991,5.089376447
Macedonia,MKD,1992,5.414953494
Macedonia,MKD,1993,5.207829728
Macedonia,MKD,1994,5.278651745
Macedonia,MKD,1995,5.461123448
Macedonia,MKD,1996,5.89719233
Macedonia,MKD,1997,5.31386543
Macedonia,MKD,1998,6.269778639
Macedonia,MKD,1999,5.786328155
Macedonia,MKD,2000,5.924143622
Macedonia,MKD,2001,5.868592872
Macedonia,MKD,2002,5.332568055
Macedonia,MKD,2003,5.502889318
Macedonia,MKD,2004,5.436204423
Macedonia,MKD,2005,5.470376727
Macedonia,MKD,2006,5.2975976
Macedonia,MKD,2007,4.592732459
Macedonia,MKD,2008,4.5441598
Macedonia,MKD,2009,4.200395052
Macedonia,MKD,2010,4.151051388
Macedonia,MKD,2011,4.531417214
Macedonia,MKD,2012,4.319346434
Macedonia,MKD,2013,3.777430592
Macedonia,MKD,2014,3.611980775
Macedonia,MKD,2015,3.490366367
Macedonia,MKD,2016,3.432634631
Macedonia,MKD,2017,3.480992286
Madagascar,MDG,1800,0
Madagascar,MDG,1801,0
Madagascar,MDG,1802,0
Madagascar,MDG,1803,0
Madagascar,MDG,1804,0
Madagascar,MDG,1805,0
Madagascar,MDG,1806,0
Madagascar,MDG,1807,0
Madagascar,MDG,1808,0
Madagascar,MDG,1809,0
Madagascar,MDG,1810,0
Madagascar,MDG,1811,0
Madagascar,MDG,1812,0
Madagascar,MDG,1813,0
Madagascar,MDG,1814,0
Madagascar,MDG,1815,0
Madagascar,MDG,1816,0
Madagascar,MDG,1817,0
Madagascar,MDG,1818,0
Madagascar,MDG,1819,0
Madagascar,MDG,1820,0
Madagascar,MDG,1821,0
Madagascar,MDG,1822,0
Madagascar,MDG,1823,0
Madagascar,MDG,1824,0
Madagascar,MDG,1825,0
Madagascar,MDG,1826,0
Madagascar,MDG,1827,0
Madagascar,MDG,1828,0
Madagascar,MDG,1829,0
Madagascar,MDG,1830,0
Madagascar,MDG,1831,0
Madagascar,MDG,1832,0
Madagascar,MDG,1833,0
Madagascar,MDG,1834,0
Madagascar,MDG,1835,0
Madagascar,MDG,1836,0
Madagascar,MDG,1837,0
Madagascar,MDG,1838,0
Madagascar,MDG,1839,0
Madagascar,MDG,1840,0
Madagascar,MDG,1841,0
Madagascar,MDG,1842,0
Madagascar,MDG,1843,0
Madagascar,MDG,1844,0
Madagascar,MDG,1845,0
Madagascar,MDG,1846,0
Madagascar,MDG,1847,0
Madagascar,MDG,1848,0
Madagascar,MDG,1849,0
Madagascar,MDG,1850,0
Madagascar,MDG,1851,0
Madagascar,MDG,1852,0
Madagascar,MDG,1853,0
Madagascar,MDG,1854,0
Madagascar,MDG,1855,0
Madagascar,MDG,1856,0
Madagascar,MDG,1857,0
Madagascar,MDG,1858,0
Madagascar,MDG,1859,0
Madagascar,MDG,1860,0
Madagascar,MDG,1861,0
Madagascar,MDG,1862,0
Madagascar,MDG,1863,0
Madagascar,MDG,1864,0
Madagascar,MDG,1865,0
Madagascar,MDG,1866,0
Madagascar,MDG,1867,0
Madagascar,MDG,1868,0
Madagascar,MDG,1869,0
Madagascar,MDG,1870,0
Madagascar,MDG,1871,0
Madagascar,MDG,1872,0
Madagascar,MDG,1873,0
Madagascar,MDG,1874,0
Madagascar,MDG,1875,0
Madagascar,MDG,1876,0
Madagascar,MDG,1877,0
Madagascar,MDG,1878,0
Madagascar,MDG,1879,0
Madagascar,MDG,1880,0
Madagascar,MDG,1881,0
Madagascar,MDG,1882,0
Madagascar,MDG,1883,0
Madagascar,MDG,1884,0
Madagascar,MDG,1885,0
Madagascar,MDG,1886,0
Madagascar,MDG,1887,0
Madagascar,MDG,1888,0
Madagascar,MDG,1889,0
Madagascar,MDG,1890,0
Madagascar,MDG,1891,0
Madagascar,MDG,1892,0
Madagascar,MDG,1893,0
Madagascar,MDG,1894,0
Madagascar,MDG,1895,0
Madagascar,MDG,1896,0
Madagascar,MDG,1897,0
Madagascar,MDG,1898,0
Madagascar,MDG,1899,0
Madagascar,MDG,1900,0
Madagascar,MDG,1901,0
Madagascar,MDG,1902,0
Madagascar,MDG,1903,0
Madagascar,MDG,1904,0
Madagascar,MDG,1905,0
Madagascar,MDG,1906,0
Madagascar,MDG,1907,0
Madagascar,MDG,1908,0
Madagascar,MDG,1909,0
Madagascar,MDG,1910,0
Madagascar,MDG,1911,0
Madagascar,MDG,1912,0
Madagascar,MDG,1913,0
Madagascar,MDG,1914,0
Madagascar,MDG,1915,0
Madagascar,MDG,1916,0
Madagascar,MDG,1917,0
Madagascar,MDG,1918,0
Madagascar,MDG,1919,0
Madagascar,MDG,1920,0
Madagascar,MDG,1921,0
Madagascar,MDG,1922,0
Madagascar,MDG,1923,0
Madagascar,MDG,1924,0
Madagascar,MDG,1925,0
Madagascar,MDG,1926,0
Madagascar,MDG,1927,0
Madagascar,MDG,1928,0
Madagascar,MDG,1929,0
Madagascar,MDG,1930,0
Madagascar,MDG,1931,0
Madagascar,MDG,1932,0
Madagascar,MDG,1933,0.001012253
Madagascar,MDG,1934,0.002010749
Madagascar,MDG,1935,0.000998543
Madagascar,MDG,1936,0
Madagascar,MDG,1937,0
Madagascar,MDG,1938,0
Madagascar,MDG,1939,0
Madagascar,MDG,1940,0
Madagascar,MDG,1941,0
Madagascar,MDG,1942,0
Madagascar,MDG,1943,0
Madagascar,MDG,1944,0
Madagascar,MDG,1945,0.001865455
Madagascar,MDG,1946,0
Madagascar,MDG,1947,0.000920095
Madagascar,MDG,1948,0.000913842
Madagascar,MDG,1949,0.000907633
Madagascar,MDG,1950,0.074472384
Madagascar,MDG,1951,0.058892818
Madagascar,MDG,1952,0.072302708
Madagascar,MDG,1953,0.058135727
Madagascar,MDG,1954,0.065129893
Madagascar,MDG,1955,0.066932803
Madagascar,MDG,1956,0.068602773
Madagascar,MDG,1957,0.066288519
Madagascar,MDG,1958,0.07682725
Madagascar,MDG,1959,0.075049505
Madagascar,MDG,1960,0.078318648
Madagascar,MDG,1961,0.068039317
Madagascar,MDG,1962,0.073919168
Madagascar,MDG,1963,0.084115725
Madagascar,MDG,1964,0.085947663
Madagascar,MDG,1965,0.096508646
Madagascar,MDG,1966,0.097777258
Madagascar,MDG,1967,0.138713866
Madagascar,MDG,1968,0.146294599
Madagascar,MDG,1969,0.132733728
Madagascar,MDG,1970,0.147600034
Madagascar,MDG,1971,0.151767624
Madagascar,MDG,1972,0.185096718
Madagascar,MDG,1973,0.150260519
Madagascar,MDG,1974,0.161575526
Madagascar,MDG,1975,0.223997412
Madagascar,MDG,1976,0.127644276
Madagascar,MDG,1977,0.105724413
Madagascar,MDG,1978,0.123595271
Madagascar,MDG,1979,0.133445139
Madagascar,MDG,1980,0.185158513
Madagascar,MDG,1981,0.11420135
Madagascar,MDG,1982,0.10973882
Madagascar,MDG,1983,0.06843244
Madagascar,MDG,1984,0.088578181
Madagascar,MDG,1985,0.104638654
Madagascar,MDG,1986,0.109841972
Madagascar,MDG,1987,0.12043922
Madagascar,MDG,1988,0.117397501
Madagascar,MDG,1989,0.082158841
Madagascar,MDG,1990,0.081372643
