# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep  4 15:42:21 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN hd_name:        HD ID
# COLUMN hip_name:       HIP ID
# COLUMN tic_id:         TIC ID
# COLUMN gaia_id:        GAIA ID
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_vsinerr1:    Stellar Rotational Velocity [km/s] Upper Unc.
# COLUMN st_vsinerr2:    Stellar Rotational Velocity [km/s] Lower Unc.
# COLUMN st_vsinlim:     Stellar Rotational Velocity Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN st_radv:        Systemic Radial Velocity [km/s]
# COLUMN st_radverr1:    Systemic Radial Velocity Upper Unc. [km/s]
# COLUMN st_radverr2:    Systemic Radial Velocity Lower Unc. [km/s]
# COLUMN st_radvlim:     Systemic Radial Velocity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
loc_rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_facility,disc_telescope,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
4172,Kepler-615 b,Kepler-615,b,,,TIC 123492903,Gaia DR2 2107111749991029248,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,10.35584657,0.00001854,-0.00001854,0,0.085000,,,0,1.740,0.090,-0.100,0,0.155,0.008,-0.009,0,3.68000,,,0,0.01160,,,0,M-R relationship,0.000000,,,0,19.18,5.47,-4.48,0,620,,,0,0,0.02308,0.00076,-0.00047,0,,4655.00,41.24,-43.29,0,0.69,0.03,-0.04,0,0.73,0.04,-0.04,0,-0.070,0.164,-0.164,0,[Fe/H],-0.695,,,0,4.62,0.02,-0.03,0,3.720,6.260,-2.080,0,3.99937,0.19668,-1.45295,0,,,,,,,,,,,,,18h49m48.17s,282.4506927,+46d19m16.92s,46.3213671,330.0000000,14.5650000,-19.9940000,14.6230000,0.1260000,-0.1260000,11.9660000,0.0110000,-0.0110000,14.3489000,0.0014510,-0.0014510
4173,Kepler-616 b,Kepler-616,b,,,TIC 271355361,Gaia DR2 2080484842545877120,1,3,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,9.99761851,0.00002138,-0.00002138,0,0.092700,,,0,2.430,0.330,-0.200,0,0.217,0.029,-0.018,0,6.48000,,,0,0.02040,,,0,M-R relationship,0.000000,,,0,129.18,120.13,-38.43,0,860,,,0,0,0.02329,0.00051,-0.00042,0,,5753.00,133.18,-101.52,0,0.97,0.13,-0.08,0,0.98,0.06,-0.05,0,-0.020,0.139,-0.162,0,[Fe/H],-0.111,,,0,4.46,0.06,-0.11,0,3.890,3.500,-2.180,0,2.44673,0.23939,-0.56909,0,,,,,,,,,,,,,19h39m57.39s,294.9891370,+46d50m17.90s,46.8383058,945.7750000,24.0505000,-24.0505000,15.0210000,0.0580000,-0.0580000,13.4480000,0.0440000,-0.0440000,14.9475000,0.0004260,-0.0004260
4174,Kepler-616 c,Kepler-616,c,,,TIC 271355361,Gaia DR2 2080484842545877120,1,3,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,90.41135560,0.00045220,-0.00045220,0,0.402400,,,0,3.410,0.570,-0.300,0,0.304,0.051,-0.027,0,11.50000,,,0,0.03630,,,0,M-R relationship,0.000000,,,0,6.86,6.37,-2.04,0,413,,,0,0,0.03156,0.00086,-0.00070,0,,5753.00,133.18,-101.52,0,0.97,0.13,-0.08,0,0.98,0.06,-0.05,0,-0.020,0.139,-0.162,0,[Fe/H],-0.111,,,0,4.46,0.06,-0.11,0,3.890,3.500,-2.180,0,2.84933,0.26834,-0.92173,0,,,,,,,,,,,,,19h39m57.39s,294.9891370,+46d50m17.90s,46.8383058,945.7750000,24.0505000,-24.0505000,15.0210000,0.0580000,-0.0580000,13.4480000,0.0440000,-0.0440000,14.9475000,0.0004260,-0.0004260
4175,Kepler-616 d,Kepler-616,d,,,TIC 271355361,Gaia DR2 2080484842545877120,1,3,0,Transit,2021,Kepler,0.95 m Kepler Telescope,0,51.06740189,,,0,0.274900,,,0,2.653,,,0,0.237,,,0,7.52000,,,0,0.02370,,,0,M-R relationship,0.000000,,,0,14.69,13.66,-4.37,0,499,,,0,0,0.02457,0.00033,-0.00115,0,,6004.00,181.00,-199.00,0,0.98,0.30,-0.10,0,1.06,0.13,-0.13,0,-0.020,0.250,-0.300,0,[Fe/H],-0.111,,,0,4.48,0.05,-0.21,0,0.400,2.600,-2.600,0,3.77814,2.36360,-0.36507,0,,,,,,,,,,,,,19h39m57.39s,294.9891370,+46d50m17.90s,46.8383058,945.7750000,24.0505000,-24.0505000,15.0210000,0.0580000,-0.0580000,13.4480000,0.0440000,-0.0440000,14.9475000,0.0004260,-0.0004260
4176,Kepler-617 b,Kepler-617,b,,,TIC 164557035,Gaia DR2 2107607354856794880,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,1.68269615,0.00000111,-0.00000111,0,0.021900,,,0,1.320,0.070,-0.070,0,0.118,0.006,-0.006,0,2.30000,,,0,0.00724,,,0,M-R relationship,0.000000,,,0,100.30,10.25,-9.40,0,750,,,0,0,0.02476,0.00063,-0.00032,0,M1 V,3712.00,33.92,-33.35,0,0.48,0.02,-0.03,0,0.51,0.02,-0.03,0,-0.070,0.077,-0.082,0,[Fe/H],-1.305,0.090,-0.114,0,4.77,0.02,-0.02,0,3.980,5.480,-2.270,0,4.72214,0.24730,-0.24730,0,,,,,,,,,,,,,18h54m57.77s,283.7407247,+47d30m58.05s,47.5161237,173.3540000,0.9500000,-0.9500000,15.5490000,0.1140000,-0.1140000,11.5730000,0.0230000,-0.0230000,14.8277000,0.0007280,-0.0007280
4177,Kepler-618 b,Kepler-618,b,,,TIC 405719849,Gaia DR2 2131136491375075328,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,3.59576964,0.00000882,-0.00000882,0,0.046000,,,0,2.600,0.780,-0.410,0,0.232,0.070,-0.037,0,7.27000,,,0,0.02290,,,0,M-R relationship,0.000000,,,0,677.57,43.75,-40.71,0,1296,,,0,0,0.02162,0.00013,-0.00261,0,,5860.00,67.09,-79.66,0,1.08,0.33,-0.11,0,1.05,0.07,-0.05,0,0.080,0.154,-0.147,0,[Fe/H],0.173,,,0,4.39,0.09,-0.21,0,4.270,2.000,-2.480,0,0.68651,0.38964,-0.03313,0,,,,,,,,,,,,,19h04m59.96s,286.2498525,+48d03m39.33s,48.0609256,1221.9600000,32.1300000,-32.1300000,15.0870000,0.1830000,-0.1830000,13.3350000,0.0370000,-0.0370000,14.8038000,0.0003590,-0.0003590
4178,Kepler-618 d,Kepler-619,d,,,TIC 417659212,Gaia DR2 2129503235571760128,1,3,0,Transit,2023,Kepler,0.95 m Kepler Telescope,0,11.67894236,0.00002452,-0.00002452,0,0.102100,,,0,4.170,1.310,-0.440,0,0.391,,,0,16.20000,,,0,0.05100,,,0,M-R relationship,0.000000,,,0,112.07,103.80,-32.90,0,830,,,0,0,0.03959,0.00036,-0.00791,0,,6122.00,169.00,-190.00,0,0.96,0.30,-0.10,0,1.04,0.14,-0.14,0,-0.180,0.250,-0.350,0,[Fe/H],-0.040,,,0,4.49,0.05,-0.21,0,0.400,1.800,-1.800,0,4.27728,88.50127,-0.25285,0,,,,,,,,,,,,,19h23m23.78s,290.8490899,+48d24m57.52s,48.4159782,900.6780000,16.3815000,-16.3815000,14.8400000,0.0460000,-0.0460000,13.2910000,0.0370000,-0.0370000,14.6704000,0.0004510,-0.0004510
4179,Kepler-619 b,Kepler-619,b,,,TIC 417659212,Gaia DR2 2129503235571760128,1,3,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,5.40427220,0.00000555,-0.00000555,0,0.061100,,,0,3.160,0.650,-0.310,0,0.282,0.058,-0.028,0,10.10000,,,0,0.03190,,,0,M-R relationship,0.000000,,,0,224.15,11.43,-10.80,0,1073,,,0,0,0.02553,0.00039,-0.00028,0,,5980.00,106.44,-113.14,0,1.11,0.23,-0.11,0,1.09,0.07,-0.06,0,0.050,0.136,-0.146,0,[Fe/H],-0.040,,,0,4.38,0.08,-0.15,0,3.470,1.940,-1.780,0,3.13041,0.17430,-0.72632,0,,,,,,,,,,,,,19h23m23.78s,290.8490899,+48d24m57.52s,48.4159782,900.6780000,16.3815000,-16.3815000,14.8400000,0.0460000,-0.0460000,13.2910000,0.0370000,-0.0370000,14.6704000,0.0004510,-0.0004510
4180,Kepler-619 c,Kepler-619,c,,,TIC 417659212,Gaia DR2 2129503235571760128,1,3,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,1.20846503,0.00000167,-0.00000167,0,0.022500,,,0,1.690,0.390,-0.170,0,0.151,0.035,-0.015,0,3.50000,,,0,0.01100,,,0,M-R relationship,0.000000,,,0,1652.91,84.26,-79.63,0,1767,,,0,0,0.01425,0.00040,-0.00026,0,,5980.00,106.44,-113.14,0,1.11,0.23,-0.11,0,1.09,0.07,-0.06,0,0.050,0.136,-0.146,0,[Fe/H],-0.040,,,0,4.38,0.08,-0.15,0,3.470,1.940,-1.780,0,3.12700,0.27460,-0.94634,0,,,,,,,,,,,,,19h23m23.78s,290.8490899,+48d24m57.52s,48.4159782,900.6780000,16.3815000,-16.3815000,14.8400000,0.0460000,-0.0460000,13.2910000,0.0370000,-0.0370000,14.6704000,0.0004510,-0.0004510
4181,Kepler-62 b,Kepler-62,b,,,TIC 164458488,Gaia DR2 2107001283431633408,1,5,0,Transit,2013,Kepler,0.95 m Kepler Telescope,0,5.71493200,0.00000900,-0.00000900,0,0.055300,0.000500,-0.000500,0,1.310,0.040,-0.040,0,0.117,0.004,-0.004,0,9.00000,,,1,0.03000,,,1,Mass,0.000000,,,0,80.33,1.69,-1.66,0,750,41,-41,0,0,0.01880,0.00030,-0.00030,0,K2 V,4925.00,70.00,-70.00,0,0.64,0.02,-0.02,0,0.69,0.02,-0.02,0,-0.370,0.040,-0.040,0,[Fe/H],-0.678,0.040,-0.043,0,4.68,0.04,-0.04,0,7.000,4.000,-4.000,0,3.80000,0.30000,-0.30000,0,0.4000,0.5000,-0.5000,0,,,,,,,,,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.8740000,1.2190000,-1.2190000,13.9650000,0.0920000,-0.0920000,11.6590000,0.0210000,-0.0210000,13.7197000,0.0002080,-0.0002080
4182,Kepler-62 c,Kepler-62,c,,,TIC 164458488,Gaia DR2 2107001283431633408,1,5,0,Transit,2013,Kepler,0.95 m Kepler Telescope,0,12.44170000,0.00010000,-0.00010000,0,0.092900,0.000900,-0.000900,0,0.540,0.030,-0.030,0,0.048,0.003,-0.003,0,4.00000,,,1,0.01300,,,1,Mass,0.000000,,,0,28.49,0.60,-0.59,0,578,31,-31,0,0,0.00770,0.00040,-0.00040,0,K2 V,4925.00,70.00,-70.00,0,0.64,0.02,-0.02,0,0.69,0.02,-0.02,0,-0.370,0.040,-0.040,0,[Fe/H],-0.678,0.040,-0.043,0,4.68,0.04,-0.04,0,7.000,4.000,-4.000,0,3.80000,0.30000,-0.30000,0,0.4000,0.5000,-0.5000,0,,,,,,,,,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.8740000,1.2190000,-1.2190000,13.9650000,0.0920000,-0.0920000,11.6590000,0.0210000,-0.0210000,13.7197000,0.0002080,-0.0002080
4183,Kepler-62 d,Kepler-62,d,,,TIC 164458488,Gaia DR2 2107001283431633408,1,5,0,Transit,2013,Kepler,0.95 m Kepler Telescope,0,18.16406000,0.00002000,-0.00002000,0,0.120000,0.001000,-0.001000,0,1.950,0.070,-0.070,0,0.174,0.006,-0.006,0,14.00000,,,1,0.04400,,,1,Mass,0.000000,,,0,17.21,0.36,-0.36,0,510,28,-28,0,0,0.02780,0.00060,-0.00060,0,K2 V,4925.00,70.00,-70.00,0,0.64,0.02,-0.02,0,0.69,0.02,-0.02,0,-0.370,0.040,-0.040,0,[Fe/H],-0.678,0.040,-0.043,0,4.68,0.04,-0.04,0,7.000,4.000,-4.000,0,3.80000,0.30000,-0.30000,0,0.4000,0.5000,-0.5000,0,,,,,,,,,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.8740000,1.2190000,-1.2190000,13.9650000,0.0920000,-0.0920000,11.6590000,0.0210000,-0.0210000,13.7197000,0.0002080,-0.0002080
4184,Kepler-62 e,Kepler-62,e,,,TIC 164458488,Gaia DR2 2107001283431633408,1,5,0,Transit,2013,Kepler,0.95 m Kepler Telescope,0,122.38740000,0.00080000,-0.00080000,0,0.427000,0.004000,-0.004000,0,1.610,0.050,-0.050,0,0.144,0.004,-0.004,0,36.00000,,,1,0.11300,,,1,Mass,0.000000,,,0,1.35,0.03,-0.03,0,270,15,-15,0,0,0.02320,0.00030,-0.00030,0,K2 V,4925.00,70.00,-70.00,0,0.64,0.02,-0.02,0,0.69,0.02,-0.02,0,-0.370,0.040,-0.040,0,[Fe/H],-0.678,0.040,-0.043,0,4.68,0.04,-0.04,0,7.000,4.000,-4.000,0,3.80000,0.30000,-0.30000,0,0.4000,0.5000,-0.5000,0,,,,,,,,,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.8740000,1.2190000,-1.2190000,13.9650000,0.0920000,-0.0920000,11.6590000,0.0210000,-0.0210000,13.7197000,0.0002080,-0.0002080
4185,Kepler-62 f,Kepler-62,f,,,TIC 164458488,Gaia DR2 2107001283431633408,1,5,0,Transit,2013,Kepler,0.95 m Kepler Telescope,0,267.29100000,0.00500000,-0.00500000,0,0.718000,0.007000,-0.007000,0,1.410,0.070,-0.070,0,0.126,0.006,-0.006,0,35.00000,,,1,0.11000,,,1,Mass,0.000000,,,0,0.48,0.01,-0.01,0,208,11,-11,0,0,0.02030,0.00080,-0.00080,0,K2 V,4925.00,70.00,-70.00,0,0.64,0.02,-0.02,0,0.69,0.02,-0.02,0,-0.370,0.040,-0.040,0,[Fe/H],-0.678,0.040,-0.043,0,4.68,0.04,-0.04,0,7.000,4.000,-4.000,0,3.80000,0.30000,-0.30000,0,0.4000,0.5000,-0.5000,0,,,,,,,,,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.8740000,1.2190000,-1.2190000,13.9650000,0.0920000,-0.0920000,11.6590000,0.0210000,-0.0210000,13.7197000,0.0002080,-0.0002080
4186,Kepler-620 b,Kepler-620,b,,,TIC 350737935,Gaia DR2 2136210874976312192,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,12.91375431,0.00004951,-0.00004951,0,0.105300,,,0,3.320,1.220,-0.700,0,0.296,0.109,-0.062,0,11.00000,,,0,0.03460,,,0,M-R relationship,0.000000,,,0,219.05,17.70,-16.14,0,849,,,0,0,0.02516,0.00017,-0.00422,0,,6155.00,120.88,-147.72,0,1.22,0.45,-0.16,0,1.15,0.15,-0.08,0,0.030,0.141,-0.157,0,[Fe/H],0.341,,,0,4.33,0.10,-0.22,0,3.020,1.160,-1.270,0,0.13675,0.55423,-0.04160,0,,,,,,,,,,,,,19h24m38.25s,291.1593939,+51d20m05.36s,51.3348228,1355.2800000,46.2800000,-46.2800000,14.8440000,0.0240000,-0.0240000,13.2840000,0.0400000,-0.0400000,14.6381000,0.0003620,-0.0003620
4187,Kepler-621 b,Kepler-621,b,,,TIC 122706051,Gaia DR2 2053067935992494848,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,2.62811375,0.00000177,-0.00000177,0,0.031000,,,0,2.300,0.070,-0.190,0,0.205,0.006,-0.017,0,5.90000,,,0,0.01860,,,0,M-R relationship,0.000000,,,0,69.56,48.70,-32.16,0,737,,,0,0,0.03107,0.00012,-0.00234,0,,4521.00,73.87,-51.47,0,0.68,0.02,-0.02,0,0.72,0.02,-0.03,0,-0.020,0.111,-0.102,0,[Fe/H],-0.759,,,0,4.63,0.01,-0.02,0,3.630,5.260,-1.910,0,2.07457,1.77578,-0.31978,0,,,,,,,,,,,,,19h23m42.54s,290.9272450,+39d54m50.82s,39.9141166,389.0000000,14.2390000,-15.5800000,15.2200000,0.0690000,-0.0690000,12.4070000,0.0240000,-0.0240000,14.8956000,0.0007010,-0.0007010
4188,Kepler-622 b,Kepler-622,b,,,TIC 120254625,Gaia DR2 2103645814462282752,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,14.28226676,0.00002663,-0.00002663,0,0.097800,,,0,2.130,0.280,-0.160,0,0.190,0.025,-0.014,0,5.18000,,,0,0.01630,,,0,M-R relationship,0.000000,,,0,12.49,0.27,-0.27,0,446,,,0,0,0.03202,0.00407,-0.00222,0,,4201.00,46.67,-36.96,0,0.61,0.02,-0.02,0,0.64,0.03,-0.03,0,-0.090,0.095,-0.092,0,[Fe/H],-0.862,,,0,4.67,0.02,-0.02,0,3.470,4.810,-1.850,0,6.95973,0.30817,-2.23199,0,,,,,,,,,,,,,18h57m54.83s,284.4784454,+40d55m59.42s,40.9331723,284.7610000,1.6760000,-1.6560000,15.0520000,0.1370000,-0.1370000,11.9090000,0.0200000,-0.0200000,14.6521000,0.0003150,-0.0003150
4189,Kepler-623 b,Kepler-623,b,,,TIC 272842291,Gaia DR2 2086388807671765504,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,9.07097734,0.00001283,-0.00001283,0,0.085400,,,0,3.010,0.340,-0.210,0,0.269,0.030,-0.019,0,9.32000,,,0,0.02930,,,0,M-R relationship,0.000000,,,0,77.10,3.97,-3.75,0,825,,,0,0,0.03179,0.00075,-0.00061,0,,5443.00,103.28,-85.59,0,0.86,0.10,-0.06,0,0.90,0.04,-0.05,0,-0.030,0.150,-0.175,0,[Fe/H],-0.318,,,0,4.53,0.04,-0.10,0,4.470,6.050,-2.770,0,4.28290,0.11331,-1.34953,0,,,,,,,,,,,,,19h47m56.81s,296.9867284,+47d28m38.47s,47.4773531,737.7020000,15.0790000,-14.4970000,15.0280000,0.1490000,-0.1490000,13.2110000,0.0330000,-0.0330000,14.9634000,0.0003880,-0.0003880
4190,Kepler-624 b,Kepler-624,b,,,TIC 138972811,Gaia DR2 2076245950349844608,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,14.58649607,0.00002876,-0.00002876,0,0.117200,,,0,2.310,0.330,-0.240,0,0.206,0.029,-0.021,0,5.95000,,,0,0.01870,,,0,M-R relationship,0.000000,,,0,130.76,4.96,-4.75,0,852,,,0,0,0.01848,0.00019,-0.00064,0,,6117.00,70.67,-63.28,0,1.18,0.17,-0.11,0,1.10,0.05,-0.06,0,-0.060,0.104,-0.114,0,[Fe/H],0.291,,,0,4.33,0.08,-0.10,0,3.720,1.230,-1.680,0,1.45262,0.65180,-0.14265,0,,,,,,,,,,,,,19h40m46.41s,295.1933631,+39d32m22.90s,39.5396946,748.1880000,11.8425000,-11.8425000,13.6370000,0.1260000,-0.1260000,12.2050000,0.0210000,-0.0210000,13.4569000,0.0002020,-0.0002020
